edu_code,current_year,class_10,class_12,cgpa,income,gender_code,category_code,is_obc_ncl,is_ews,state_code,has_income_cert,has_cat_cert,has_dom_cert,has_disability,disability_pct,is_minority,is_first_grad,is_single_girl,is_orphan,is_single_parent,is_ward_defense,is_farmer,sch_type_code,sch_max_income,sch_min_cgpa,sch_min_marks,sch_target_cat_code,sch_target_gender_code,sch_state_code,is_eligible,match_tier
5,1,92.43050545434144,90.0014904205454,7.4320952106684475,432904.99969569035,2,1,0,0,4,1,0,1,0,0.0,0,1,0,0,0,0,0,1,150000.0,6.0,75.0,0,0,4,0,0
4,4,96.00794060623089,78.38876575356531,7.481245867722167,147313.87646923814,2,3,0,0,17,0,1,1,0,0.0,0,1,1,0,0,0,0,1,600000.0,0.0,70.0,0,0,0,1,3
5,2,81.84780262441129,65.79832290721018,9.837416380235823,94791.19187570643,2,2,1,0,19,0,1,1,0,0.0,0,0,0,0,1,0,1,1,800000.0,0.0,0.0,0,0,19,1,3
5,3,76.46768285330522,81.04983455144824,7.1399916176055225,683065.8704728633,1,2,0,0,10,1,1,1,0,0.0,0,0,0,0,0,0,1,2,800000.0,8.5,0.0,3,0,10,0,0
4,4,97.67414645759945,54.696561098121784,5.861324777199783,102857.2235543331,1,2,1,0,15,1,1,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,7.5,70.0,4,0,15,0,0
5,2,81.9467333448726,49.071119033563335,6.355064846138198,139586.9885676027,2,2,1,0,12,1,1,1,1,46.126620116815594,0,1,0,0,0,0,0,2,600000.0,6.0,60.0,6,0,12,0,0
4,2,90.65764462236399,81.63111885483335,8.60782934130938,433976.3250094525,1,1,0,0,23,1,0,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,0.0,60.0,0,0,23,0,0
4,3,75.22156349386157,73.37595893981437,6.361935064765898,133955.18533671877,1,2,1,0,9,1,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,7.0,0.0,4,2,0,0,0
5,3,58.273574434650186,78.78103529250004,9.155709434215751,420336.37975018076,2,4,0,0,13,1,1,1,0,0.0,0,1,0,0,0,0,0,3,250000.0,0.0,60.0,3,0,0,0,0
2,2,63.832828393791246,74.74693128377548,0.0,384562.6999915403,1,1,0,0,11,1,0,1,0,0.0,0,1,0,0,0,1,0,2,600000.0,8.0,60.0,0,0,11,1,2
3,2,93.45525360183167,91.27801310927444,0.0,180076.04986040914,2,2,1,0,21,1,1,1,0,0.0,0,0,1,0,0,0,0,3,600000.0,6.0,50.0,6,0,0,0,0
5,2,93.10073592127335,68.38935283476198,9.87926285923384,221462.92932505423,1,3,0,0,17,0,0,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,6.0,60.0,2,0,0,0,0
4,3,79.53141720161875,97.21757273665929,8.62420231347646,1192679.2495299233,1,2,0,0,1,0,1,1,0,0.0,0,1,0,0,0,0,0,1,600000.0,6.0,50.0,2,0,0,0,0
4,2,84.49594693790365,61.8581477584448,8.02755085231437,435524.9549162659,3,2,0,0,22,1,1,1,0,0.0,0,1,0,0,0,1,0,2,600000.0,0.0,50.0,0,0,22,1,3
4,1,62.02406806892225,61.490071942087965,6.81330954638339,139353.1580052188,1,2,1,0,1,1,1,1,0,0.0,0,0,0,0,0,0,1,1,800000.0,6.0,50.0,3,0,0,0,0
4,4,50.760106926447484,88.67058368606763,6.258771878782962,423540.44672511856,1,1,0,0,22,1,0,1,0,0.0,0,1,0,0,0,0,0,1,150000.0,6.0,50.0,1,0,0,0,0
4,2,85.32085878030858,87.87345629225484,8.92386256787037,707364.2352457824,2,1,0,0,9,1,0,1,0,0.0,0,1,0,0,0,0,1,1,250000.0,0.0,50.0,1,0,0,0,0
4,1,50.63385475896783,72.3779235176372,8.890903592900765,95819.74963835737,1,2,1,0,4,1,1,1,0,0.0,0,1,0,0,0,0,0,1,800000.0,0.0,50.0,0,0,0,1,3
4,4,58.9646757896543,81.34902659023032,9.493819021429674,134335.11636648056,2,3,0,0,11,1,1,1,0,0.0,0,1,1,0,0,0,1,1,450000.0,0.0,50.0,6,0,0,0,0
4,2,70.72927391736833,96.70559764914523,6.565435009260442,129058.62915201116,2,5,0,1,9,1,1,1,0,0.0,1,0,0,0,0,0,0,1,600000.0,7.0,50.0,0,2,9,0,0
4,4,74.63316757734756,59.388986873449966,8.912214691122921,707408.1326273849,2,3,0,0,6,1,0,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,0.0,50.0,0,2,0,1,2
4,1,86.39883669643186,64.39727699957412,8.385733667649141,2016538.708248902,2,2,0,0,10,0,0,0,0,0.0,0,0,0,0,0,0,0,3,600000.0,8.0,0.0,0,0,0,0,0
2,4,81.9932754079515,49.47500063083989,0.0,85776.90030501684,2,1,0,0,15,1,0,1,0,0.0,0,0,0,0,0,0,1,2,150000.0,7.5,60.0,0,0,15,0,0
3,1,92.97918496315106,78.33618755746355,0.0,218045.03630005958,1,2,1,0,22,1,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,6.0,50.0,3,0,22,0,0
5,2,51.344663746440816,51.5644709439237,7.933821839696353,746608.2586967747,2,1,0,0,15,1,0,1,0,0.0,0,0,0,0,0,0,0,2,9999999.0,6.0,50.0,3,0,15,0,0
4,4,63.68255711595964,90.64425238469141,5.353573716433753,725568.716232664,1,2,1,0,23,1,1,0,0,0.0,0,0,0,0,0,0,0,2,450000.0,6.0,50.0,0,0,23,0,0
4,1,86.52117557913894,67.9463060528015,5.914482328281607,1230264.6061730753,1,1,0,0,1,0,0,1,1,57.02791977364067,1,0,0,0,0,0,0,2,800000.0,7.5,0.0,4,0,1,0,0
4,4,51.0265560140883,56.2984679065401,8.928304804850399,441544.55684359185,1,2,1,0,12,1,0,1,0,0.0,0,0,0,0,0,0,1,2,800000.0,0.0,60.0,0,2,12,0,0
5,1,91.0234346233888,62.4635690892776,8.893332141742444,243353.2923349816,1,3,0,0,1,0,1,1,0,0.0,0,1,0,0,0,0,0,2,250000.0,0.0,60.0,0,0,1,1,3
4,2,54.89543310961028,67.59068403184374,5.933721673084251,100597.22014963711,1,1,0,0,14,1,0,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,7.5,50.0,4,2,14,0,0
5,1,67.60477812110798,77.09100616400872,9.461663744237963,114655.28808529905,1,2,1,0,4,1,1,1,0,0.0,0,0,0,0,0,1,0,1,250000.0,6.0,60.0,0,0,0,1,3
4,1,52.89331587818737,62.6000659492117,7.971339907558303,215599.92591221415,2,2,1,0,1,1,1,1,0,0.0,0,0,0,0,0,0,1,3,9999999.0,0.0,75.0,0,0,0,0,0
4,1,63.954259922481626,59.65304883157246,6.327739975911005,109900.75174060623,1,4,0,0,19,1,1,1,0,0.0,0,0,0,0,0,0,0,3,800000.0,8.0,80.0,0,2,0,0,0
4,4,67.60660824538752,58.743700905447824,6.9181328090813,223178.2344270844,1,1,0,0,13,1,0,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,7.0,50.0,2,0,13,0,0
5,4,91.90202246038046,70.7941027773353,7.610175539695914,740507.4229724561,1,3,0,0,14,0,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,6.0,50.0,4,0,14,0,0
4,2,79.46719927118286,92.90121645833409,6.482064024867583,142157.00420228668,2,3,0,0,23,1,1,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,0.0,0.0,2,2,0,0,0
4,1,90.0459423235097,79.2856493155976,9.228537191520273,80346.38381267061,2,4,0,0,13,1,1,0,0,0.0,0,0,0,0,0,0,1,1,600000.0,6.0,0.0,3,2,0,0,0
4,1,81.35167807048406,49.41221848639843,5.846452139684528,429448.2275561238,1,2,1,0,16,1,1,1,0,0.0,0,0,0,0,0,0,0,2,9999999.0,0.0,80.0,0,2,16,0,0
4,1,76.23050956128698,55.21915455900328,6.444278946852713,434529.5577025612,1,3,0,0,14,1,0,1,0,0.0,1,1,0,0,0,0,0,2,800000.0,7.5,60.0,0,0,14,0,0
4,1,80.2842765796477,90.69313149501542,7.588667149440203,145911.21506368578,2,3,0,0,23,1,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,7.5,70.0,0,0,23,1,3
4,2,93.96608169714048,55.33593061520095,7.020746706442546,204760.17762907912,1,3,0,0,10,0,1,0,0,0.0,0,0,0,0,0,0,0,1,250000.0,0.0,60.0,0,0,10,0,0
4,3,61.6572401240242,84.37727141961295,9.373270401713324,170826.44446191489,2,2,1,0,21,1,1,1,0,0.0,0,0,0,0,0,0,0,2,600000.0,8.5,50.0,3,0,21,0,0
4,4,58.43348645209555,51.053160647715465,5.708233963841312,382504.92317431624,2,2,0,0,16,1,1,0,0,0.0,0,0,0,0,0,0,0,3,600000.0,7.0,80.0,3,2,16,0,0
5,1,73.53280582271849,45.64955955490562,8.482866705914311,181174.80440218505,2,3,0,0,23,0,1,1,0,0.0,0,0,1,0,0,0,0,2,600000.0,0.0,60.0,3,2,23,0,0
4,1,92.98448174269525,58.82927779048979,5.274767838240675,732469.2890651547,1,1,0,0,4,1,0,1,0,0.0,1,0,0,0,0,0,1,2,250000.0,6.0,50.0,3,0,4,0,0
5,3,70.46880390445133,76.52520712938778,6.650161595166795,727338.2849992807,1,2,0,0,5,1,0,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,8.0,50.0,0,0,5,0,0
4,4,71.41470300607162,81.41016751700059,8.256598258734615,92314.99181631695,1,2,1,0,13,0,1,1,0,0.0,0,1,0,0,0,0,1,1,150000.0,8.0,50.0,3,2,0,0,0
5,3,71.28459764483749,50.1008188556535,7.751808752110064,117771.52966376807,2,1,0,0,18,1,0,0,0,0.0,0,0,0,0,0,0,1,3,450000.0,0.0,70.0,0,0,0,0,0
4,2,50.27008435608478,87.39002325139698,5.071313601926414,405200.8799315161,1,3,0,0,2,1,1,0,0,0.0,0,0,0,0,1,0,1,1,250000.0,8.0,0.0,0,0,0,0,0
5,4,85.7768771282605,64.42375398502084,6.605210673582914,210369.36748833023,1,2,1,0,22,1,1,1,1,47.66685597334952,0,0,0,0,0,0,0,1,150000.0,7.0,80.0,6,0,0,0,0
4,4,53.31613439261317,67.92222414884839,7.481134090028587,101910.46653297414,1,4,0,0,9,0,1,0,0,0.0,0,0,0,0,0,0,0,1,150000.0,7.5,70.0,2,0,0,0,0
4,2,68.60679521318932,90.10944920325309,8.91916827886643,230056.58123557852,2,1,0,0,11,1,0,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,0.0,80.0,2,2,0,0,0
4,4,65.23567429347814,78.27851929085006,6.407333097562597,200066.54313198864,1,2,1,0,22,0,1,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,6.0,60.0,4,0,0,0,0
4,3,88.94511979065476,84.27934276533776,8.15498544816974,399912.9622766194,1,1,0,0,22,1,0,1,0,0.0,0,0,0,1,0,0,0,1,250000.0,0.0,50.0,2,0,22,0,0
4,3,60.746962232471006,73.37301025436048,9.222213986903132,139605.33354988467,1,4,0,0,22,1,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,0.0,60.0,1,0,0,0,0
4,1,58.84208706636182,76.6081313510987,5.99375882972447,428029.28074134164,2,4,0,0,15,1,1,1,0,0.0,0,0,1,0,0,0,0,2,600000.0,0.0,50.0,0,0,15,1,2
2,4,84.07389603507853,64.41107378517034,0.0,215209.64158100123,1,2,1,0,20,1,1,0,0,0.0,0,0,0,0,0,0,0,1,250000.0,7.0,60.0,0,0,0,1,2
5,4,72.70276293563259,84.49848500896263,5.650365142633985,384229.65682810044,1,2,1,0,3,1,1,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,6.0,60.0,1,0,0,0,0
5,3,57.21118608221775,46.21561832258612,9.861573652802647,407264.10782047285,1,1,0,0,13,1,0,1,0,0.0,0,0,0,0,0,0,0,3,450000.0,0.0,60.0,0,0,0,0,0
4,2,69.70907999449798,68.74876183315945,6.673376462605369,217725.20407451378,1,1,0,0,9,1,0,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,6.0,80.0,2,0,0,0,0
4,4,87.62868455084698,51.60717048886865,9.566444388552767,237513.58053191466,2,3,0,0,12,1,1,0,0,0.0,0,0,0,0,1,0,0,1,150000.0,0.0,60.0,0,0,12,0,0
3,4,67.50990828739364,73.36526314522631,0.0,132051.07457170624,1,2,1,0,22,1,0,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,8.0,80.0,0,0,0,0,0
5,3,85.76139863267647,54.22799773027292,9.423656636036483,135023.0449772605,1,1,0,0,14,1,0,0,0,0.0,0,0,0,0,0,0,1,3,250000.0,0.0,0.0,2,0,0,0,0
5,2,83.23081660774677,54.21027315290182,8.971985805634827,401321.9154618484,2,4,0,0,19,1,1,1,0,0.0,0,0,0,0,0,0,0,2,800000.0,6.0,0.0,6,0,19,0,0
4,4,50.481317254377544,60.595877505165866,5.191666951239838,215520.54586083477,1,3,0,0,14,1,1,1,0,0.0,1,1,0,0,0,1,1,1,800000.0,0.0,70.0,0,0,0,0,0
4,3,80.12773780529824,74.7851095547265,9.461293867758847,177958.5585119687,1,2,1,0,5,1,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,6.0,75.0,0,2,5,0,0
3,4,96.155995483318,61.994110640671344,0.0,2030571.167001178,2,4,0,0,11,0,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,0.0,50.0,0,0,0,0,0
4,4,74.74947862373763,87.69256610666451,7.851317562839576,216425.5126477726,2,1,0,0,21,1,0,0,0,0.0,0,0,0,0,0,0,0,3,800000.0,8.0,60.0,0,0,0,0,0
3,3,92.66029687291129,69.60704142624851,0.0,208201.09406503863,2,2,1,0,23,1,1,0,0,0.0,0,0,0,0,0,0,0,2,600000.0,0.0,0.0,2,2,23,1,2
4,1,59.411194958622396,93.68014799159306,7.0769426992445785,1203548.3980671065,2,2,0,0,8,0,1,1,0,0.0,0,1,0,0,0,0,0,2,600000.0,0.0,60.0,0,2,8,0,0
2,3,91.58448100553622,45.677990804699206,0.0,397784.18423236825,1,1,0,0,23,1,0,0,0,0.0,0,0,0,0,0,0,1,1,450000.0,6.0,0.0,4,0,0,0,0
4,3,79.70809064338334,70.75386739766327,8.789273440549865,374694.35124689806,2,2,1,0,14,1,0,1,0,0.0,1,0,1,0,0,0,0,1,450000.0,0.0,50.0,2,0,0,1,3
5,1,50.607937241523565,63.77116674316218,6.9898179745193385,170318.75302807486,2,3,0,0,13,1,1,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,6.0,70.0,0,2,0,0,0
4,1,63.56132922537734,54.10417605193912,5.059740970240185,705569.496744691,1,2,1,0,18,1,0,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,7.5,50.0,0,0,0,0,0
4,3,97.28610614317637,81.93054743712024,8.17851728475678,1989360.2257272224,2,2,0,0,6,0,0,1,0,0.0,0,1,0,0,0,0,0,1,800000.0,6.0,75.0,0,0,0,0,0
4,4,51.88475394625581,78.46131386858292,7.834469993157844,230786.56798595763,1,1,0,0,2,1,0,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,0.0,60.0,4,0,2,0,0
4,4,58.64047774633653,56.684238779946014,9.216989878173106,186468.44605043688,2,1,0,0,13,1,0,1,0,0.0,0,0,1,0,0,0,0,1,250000.0,7.5,60.0,0,2,0,0,0
2,1,60.58763240405865,49.622467569663606,0.0,190322.99710080406,2,2,1,0,22,0,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,8.0,60.0,3,0,22,0,0
4,4,86.9365193194042,65.20122374420068,6.863545587812371,87163.42346812473,1,1,0,0,21,0,0,1,0,0.0,0,0,0,1,0,0,0,3,250000.0,0.0,0.0,0,2,0,0,0
4,4,91.27745957336523,74.77889918987488,7.541787284434676,188805.67172069018,1,1,0,0,13,1,0,1,0,0.0,0,0,0,0,0,0,0,2,9999999.0,6.0,60.0,0,0,13,1,2
4,3,60.17720387308004,88.64546172673946,7.552377094411648,88118.99727063034,2,3,0,0,15,1,1,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,0.0,50.0,3,0,0,1,3
5,2,65.53981126239347,85.51070163226618,6.822966157880004,401626.7756869764,2,5,0,1,20,1,0,1,0,0.0,1,0,0,0,0,0,0,3,800000.0,0.0,0.0,3,0,0,0,0
4,3,77.50576411880164,88.3467540784667,5.208601514637132,683780.5051923146,2,3,0,0,10,1,1,1,0,0.0,1,0,0,0,0,0,1,2,150000.0,8.0,80.0,3,0,10,0,0
2,4,72.13887782391504,67.56366789347405,0.0,217062.92075301288,1,2,1,0,22,1,1,1,0,0.0,1,0,0,0,0,0,0,1,150000.0,0.0,60.0,2,2,0,0,0
5,1,62.62061932113255,58.622338199162115,7.622047367131341,93056.54367695915,1,2,1,0,5,1,1,1,0,0.0,1,0,0,0,0,0,0,1,600000.0,7.0,0.0,2,0,0,1,2
5,1,53.672945250432974,91.53351580245021,9.699467475375712,213111.9133585548,3,2,1,0,16,1,0,1,0,0.0,0,0,0,0,0,0,0,2,800000.0,6.0,60.0,3,0,16,0,0
4,2,53.169850009703374,96.50954211394576,6.438273496233333,401442.82749356196,3,1,0,0,15,0,0,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,7.5,70.0,3,0,0,0,0
5,2,59.97261138001741,62.90125551499692,7.028160246104875,98456.76344217961,1,3,0,0,4,0,1,1,0,0.0,0,1,0,0,0,0,1,1,150000.0,7.0,70.0,0,0,0,0,0
4,1,78.49981430604905,66.15623992542348,8.225926349532562,203487.933343244,2,1,0,0,2,1,0,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,6.0,60.0,2,2,2,0,0
4,1,51.35488995525914,56.25862149524612,6.004602657113012,243884.07690885616,2,1,0,0,16,1,0,1,0,0.0,0,0,1,0,0,0,0,1,450000.0,7.0,0.0,3,0,0,0,0
4,3,54.37405750437683,96.9327662268199,7.795038221049698,170576.01060505054,2,3,0,0,18,1,1,1,0,0.0,1,0,1,0,0,0,1,3,9999999.0,7.0,0.0,3,0,0,1,3
4,3,95.95524427199821,47.37593890133455,7.582809820981609,105739.80346496984,2,2,1,0,4,1,0,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,6.0,50.0,4,2,4,0,0
3,3,69.55364030683174,95.27244714054268,0.0,1170695.424770414,2,4,0,0,18,0,1,0,0,0.0,0,0,0,0,1,0,0,3,450000.0,7.5,50.0,3,0,0,0,0
4,4,62.3849573916371,64.23184733676267,8.258425168259645,134768.6865133601,2,3,0,0,5,1,1,1,0,0.0,0,0,0,0,0,0,0,2,450000.0,0.0,50.0,0,2,5,1,3
4,4,95.87761305774418,45.83943495156551,6.703584666435156,440265.2471116508,3,2,1,0,19,1,1,1,1,58.88107660905813,0,0,0,0,0,0,0,1,250000.0,7.0,70.0,3,0,0,0,0
4,2,75.39992103087856,80.31787341460853,5.806755996892319,200966.10639097146,2,1,0,0,15,1,0,1,0,0.0,0,0,1,0,0,0,1,1,150000.0,7.0,60.0,4,0,0,0,0
4,1,74.04914306426787,47.87604414321585,9.887430844000626,1175758.0334162284,2,2,0,0,10,0,1,1,0,0.0,0,1,0,0,0,0,1,2,800000.0,7.0,50.0,0,0,10,0,0
4,1,72.89323689307052,89.20999355593129,8.287244688510238,214940.51381113147,2,4,0,0,1,1,1,1,0,0.0,0,0,0,0,0,0,1,1,9999999.0,7.5,50.0,2,2,0,0,0
4,1,94.16333785521965,60.101022657774095,6.028047904001841,129937.96976397415,2,1,0,0,9,0,0,1,0,0.0,0,1,1,0,0,0,0,1,450000.0,7.5,70.0,0,0,0,0,0
2,2,61.19799611429252,73.3986371861417,0.0,72112.34544345975,2,2,1,0,12,1,1,0,0,0.0,0,0,0,0,0,0,0,1,150000.0,7.5,80.0,4,0,0,0,0
5,3,74.57783048985462,60.87041818324367,8.170288060218407,129083.67726534713,1,2,0,0,23,0,1,1,0,0.0,0,0,0,0,0,0,0,2,450000.0,6.0,60.0,2,2,23,0,0
5,4,54.27335083643719,47.86463212857516,8.589748815740744,222847.88798074416,2,1,0,0,23,0,0,1,0,0.0,0,1,0,0,0,1,1,1,150000.0,0.0,75.0,3,0,0,0,0
4,4,68.08781271832648,92.51477910434554,6.245852587102252,1176060.984055238,1,3,0,0,11,0,1,1,0,0.0,0,0,0,0,0,0,0,2,9999999.0,6.0,60.0,0,2,11,0,0
4,1,54.752057690300624,55.55925593637064,7.148233964675693,88016.13730731604,1,1,0,0,15,0,0,0,0,0.0,0,0,0,0,0,0,0,1,250000.0,8.0,75.0,0,2,0,0,0
4,2,73.19835313739142,89.33903465143234,7.097843402003319,216437.88382993746,2,2,1,0,21,1,1,1,0,0.0,1,1,0,0,0,0,0,1,150000.0,7.0,50.0,0,2,0,0,0
5,1,73.99577282322352,50.12794004587994,8.302131200352871,243055.14630409304,1,4,0,0,13,1,1,1,0,0.0,0,1,0,0,0,1,1,3,150000.0,7.0,60.0,2,0,0,0,0
2,2,52.87582726843318,89.51601042449133,0.0,206905.25665604352,2,2,1,0,2,1,0,1,1,50.260675119090905,0,0,0,0,0,0,0,3,600000.0,0.0,0.0,2,0,2,1,3
3,1,70.14223111854798,94.07137113150179,0.0,1978304.2898486392,2,2,0,0,18,0,1,1,0,0.0,0,0,0,0,0,0,0,3,150000.0,7.0,60.0,6,0,0,0,0
5,3,56.80728663827201,70.15845865349996,6.538575730834928,237838.88890042595,1,3,0,0,19,0,1,1,0,0.0,0,1,0,0,0,0,0,2,450000.0,7.0,60.0,0,0,19,0,0
5,3,81.2461101920236,78.48203897067556,7.739471047774703,94227.04205230965,1,3,0,0,14,1,1,1,0,0.0,0,1,0,0,0,0,0,3,250000.0,7.0,50.0,4,0,0,0,0
4,3,50.74535617539433,94.73427094098076,7.283225737048801,1223135.4927262787,2,2,0,0,21,0,1,1,0,0.0,0,0,0,0,0,1,0,2,250000.0,0.0,60.0,0,0,21,0,0
4,1,71.57304057420082,48.908756336820886,8.609538586221134,176420.64638848454,2,2,0,0,12,1,1,1,0,0.0,1,0,0,0,0,0,0,1,150000.0,6.0,70.0,0,2,0,0,0
4,1,93.99039044731956,81.29458858429014,5.333713387151455,227484.31951947513,1,2,1,0,11,1,1,1,0,0.0,0,0,0,0,0,0,1,3,800000.0,0.0,50.0,0,0,0,1,2
4,3,85.18865139504683,92.23953944814696,5.436630237463459,124003.99479698745,1,1,0,0,11,1,0,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,0.0,50.0,2,0,11,0,0
5,2,70.81549151957032,78.50040649161409,9.807390282597162,136646.76530832087,2,1,0,0,18,1,0,1,0,0.0,0,0,0,0,0,0,1,1,450000.0,7.5,60.0,0,0,0,1,3
2,4,76.83703832009408,89.88262161193413,0.0,408844.12835125584,1,2,1,0,20,1,1,1,0,0.0,1,0,0,1,0,0,0,2,450000.0,7.0,0.0,1,0,20,0,0
5,2,78.19258660781287,89.79950478037912,5.097597404314282,386085.1718329534,2,5,0,1,2,1,1,0,0,0.0,0,0,0,0,0,0,1,2,150000.0,7.5,50.0,0,0,2,0,0
5,3,83.90769816657871,96.62607801522887,9.3011413995025,376323.00819585676,1,2,1,0,7,1,1,1,0,0.0,0,0,0,0,0,0,1,1,450000.0,0.0,75.0,0,0,0,1,2
4,3,65.42133225061431,84.60919085938673,9.329918667093011,189894.92755778777,2,2,1,0,23,0,1,1,0,0.0,0,0,1,0,0,0,1,3,450000.0,6.0,60.0,2,0,23,1,3
5,3,96.73598360490703,95.20962795185505,9.287586234418182,397031.1156858565,2,3,0,0,5,0,0,0,0,0.0,0,0,0,0,1,0,0,3,450000.0,0.0,0.0,4,2,0,0,0
5,4,84.41533887534283,62.05387851632206,5.10028960091843,189877.336904496,1,2,1,0,21,0,1,1,0,0.0,0,0,0,0,0,0,0,2,800000.0,0.0,60.0,2,0,21,1,2
4,3,80.46814453889021,79.8021956794474,8.49626570013059,747515.5512214175,1,1,0,0,16,1,0,0,1,51.2634773169065,1,0,0,0,0,0,0,3,450000.0,8.0,70.0,0,0,0,0,0
2,4,59.58985135508798,66.08641233411085,0.0,101688.34659964089,1,3,0,0,16,1,1,1,0,0.0,0,0,0,0,0,0,0,3,150000.0,0.0,0.0,3,0,0,1,2
4,1,97.4165257137497,47.192675252390664,5.246805968312215,684092.5904312842,2,2,1,0,7,1,1,0,0,0.0,0,0,0,0,0,0,0,2,250000.0,6.0,60.0,0,0,7,0,0
5,1,53.89884992689686,55.19868923175095,7.77539032043893,372941.5449699405,1,1,0,0,16,1,0,1,0,0.0,0,0,0,0,1,0,0,3,800000.0,7.5,0.0,2,0,0,0,0
2,2,97.95172960323006,83.31995383493637,0.0,1171289.9342989065,2,2,0,0,2,0,1,0,0,0.0,0,0,0,0,0,0,0,1,800000.0,8.0,70.0,0,2,0,0,0
4,2,59.92471604213749,93.3797035235224,8.958298656320144,121476.3224378181,2,2,1,0,14,0,1,1,0,0.0,0,0,1,0,0,0,0,1,250000.0,6.0,0.0,0,0,0,1,3
3,3,58.91235529814749,63.95371849500758,0.0,1206801.8770032425,2,1,0,0,15,0,0,0,1,44.29428647598659,0,0,1,0,0,0,0,2,150000.0,6.0,70.0,1,0,15,0,0
4,3,61.09127673124958,62.48097692343148,7.536510108157298,1227677.7800785268,2,1,0,0,14,0,0,1,0,0.0,0,1,1,0,0,0,1,2,800000.0,7.5,70.0,2,0,14,0,0
2,1,79.56562056110093,55.077099464739405,0.0,72412.49039247134,1,2,1,0,22,1,0,1,0,0.0,0,0,0,0,0,0,1,3,250000.0,0.0,75.0,3,0,0,0,0
5,1,76.88991325917897,83.98911050904857,9.205077508360212,689292.8793482746,1,1,0,0,22,0,0,1,0,0.0,0,1,0,0,0,0,0,2,9999999.0,6.0,0.0,0,0,22,1,3
4,1,96.80226952859849,62.50898999042471,7.433019270950506,676836.4346270061,1,3,0,0,12,0,0,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,0.0,70.0,0,2,0,0,0
5,4,56.17399734806578,61.35765977015194,7.74530608685838,214936.25939229055,1,3,0,0,16,1,1,1,0,0.0,0,1,0,0,0,0,0,1,800000.0,6.0,70.0,2,0,0,0,0
4,4,76.52765037100576,58.80480987474195,6.12068283612639,1216138.1376638429,1,2,0,0,9,0,0,0,0,0.0,0,1,0,0,0,0,0,2,450000.0,6.0,60.0,0,0,9,0,0
4,3,84.41133177928069,51.059722167238796,9.643995899529429,738402.7493449545,1,1,0,0,16,1,0,1,0,0.0,1,0,0,0,0,0,0,2,600000.0,6.0,60.0,3,0,16,0,0
4,1,58.21178388531618,95.05872195455615,8.590102944372727,672741.1590022088,1,1,0,0,16,0,0,1,0,0.0,0,1,0,0,0,0,0,1,150000.0,7.0,60.0,0,0,16,0,0
4,2,64.84493338403868,58.48556870633435,5.542642350299018,140402.4277925918,2,2,1,0,20,0,1,0,0,0.0,0,1,0,0,0,0,1,2,800000.0,0.0,0.0,0,0,20,1,3
5,2,67.94909649348824,65.06648205267408,5.706642191255529,719576.9660401832,1,5,0,1,4,1,1,1,0,0.0,0,0,0,0,1,0,0,1,250000.0,6.0,0.0,3,0,4,0,0
3,2,91.56384149968353,87.9387812933638,0.0,410289.8881747588,1,2,1,0,6,1,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,6.0,50.0,1,0,6,0,0
4,3,80.62466316290394,54.263393842937774,7.876708869225103,2046995.5568657601,1,1,0,0,9,0,0,1,0,0.0,0,0,0,0,0,0,1,1,600000.0,7.0,75.0,4,0,0,0,0
4,4,60.06678629035023,51.90113097231007,6.66266373353458,243213.49451070896,1,2,1,0,21,1,1,1,0,0.0,1,1,0,0,0,0,0,2,150000.0,0.0,70.0,0,0,21,0,0
5,2,65.73720384614093,61.54944127341248,6.94999923079918,723018.0417166968,2,2,0,0,10,1,0,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,0.0,80.0,2,0,0,0,0
